id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
Rassf	61.999175794674	68.7451965075841	55.253155081764	0.803738412118268	-0.315202062322388	0.667166455460289	1
Obp99a	58.9066268049098	65.3259022954209	52.4873513143987	0.803469213131373	-0.315685350282123	0.746752854794401	1
Glg1	327.157820596957	362.824561853831	291.491079340083	0.803394009079007	-0.315820391662102	0.499670869735882	1
Mtor	101.456055945493	112.522527618799	90.3895842721879	0.803302113674585	-0.315985422301695	0.750086539390715	1
CG17724	12.586079146796	13.9629539955086	11.2092042980835	0.802781725248766	-0.316920319732754	0.763349718716389	1
kermit	106.637507872318	118.30491057748	94.9701051671553	0.802757085091218	-0.316964601730641	0.878039338950897	1
CG14967	74.4529330418956	82.6078793770013	66.2979867067898	0.802562506225619	-0.317314336409461	0.921462009724322	1
Ice1	41.8246195127885	46.4144972273795	37.2347417981974	0.802222237069346	-0.317926137629196	0.662208939737169	1
CG7720	3.36107875982357	3.7301391405417	2.99201837910543	0.802119777942364	-0.318110409153856	0.693267531779601	1
rhea	123.679668755381	137.278150985776	110.081186524986	0.801884245486314	-0.318534100745386	1	1
Wbp2	347.058807904303	385.230464478604	308.887151330002	0.801824309892184	-0.318641936778529	0.491715221540909	1
CG8273	84.9450905122961	94.2963159748738	75.5938650497184	0.801662973449155	-0.318932253127746	0.603916801235698	1
Srp54k	146.401346310744	162.520093751792	130.282598869695	0.801639944096193	-0.318973697988792	0.359112580472269	1
ana	5.11766357130973	5.68211183259016	4.55321531002931	0.801324480083974	-0.319541543868609	0.89221381150585	1
N	208.120837030377	231.089815788717	185.151858272038	0.801211674517586	-0.319744651962007	0.679735442905293	1
m-cup	117.661141276733	130.665172595155	104.657109958311	0.800956428401727	-0.320204331951892	0.371696054752676	1
mts	2066.8626846892	2295.35255282656	1838.37281655185	0.800910872836518	-0.32028638967038	0.520630727928376	1
CG12395	1.9588185059701	2.17591449864933	1.74172251329088	0.800455401336787	-0.32110707198678	0.759560451813452	1
CG12688	3.91763701194021	4.35182899729865	3.48344502658176	0.800455401336787	-0.32110707198678	0.682848472469343	1
CG30043	1.9588185059701	2.17591449864933	1.74172251329088	0.800455401336787	-0.32110707198678	0.759560451813452	1
Nmdar1	1.9588185059701	2.17591449864933	1.74172251329088	0.800455401336787	-0.32110707198678	0.759560451813452	1
btd	1.9588185059701	2.17591449864933	1.74172251329088	0.800455401336787	-0.32110707198678	0.759560451813452	1
G6_DM|Drosophila_fruit_fly_genus	45.4726081878926	50.5173166365545	40.4278997392306	0.800278051783473	-0.321426752095444	0.916520666054427	1
Cp36	17009.3635482855	18897.6957067532	15121.0313898178	0.80015212565912	-0.32165378230027	0.62103333968055	1
wkd	141.005112931956	156.662507448542	125.347718415371	0.800113061234786	-0.32172421819019	0.743533959108593	1
Axn	144.725538217357	160.817130647868	128.633945786847	0.799877135406113	-0.322149682078938	0.614761240529476	1
RpIII128	173.905013946442	193.255305875425	154.55472201746	0.799743744769875	-0.322390291603647	0.520985634632997	1
CG3907	17.1895207593151	19.1102790931194	15.2687624255107	0.798981655427954	-0.323765715547553	0.942735108076022	1
CG42526	30.1847982819759	33.5578842605616	26.8117123033902	0.798969091591397	-0.323788401834635	0.871299867195574	1
GstE3	11.0832560453373	12.3218262318386	9.84468585883599	0.798963211589377	-0.323799019367978	0.515132711577083	1
CG34401	87.0604431158736	96.8081431834245	77.3127430483227	0.798618179276888	-0.324422181876956	0.493227678671024	1
CG32280	4.6513575428732	5.17239287913364	4.13032220661276	0.798532188704229	-0.324577531273412	0.779196458002627	1
CG14894	289.611205857116	322.127275790669	257.095135923562	0.798116630429747	-0.325328509031512	0.922608142681479	1
Buffy	86.2389747821073	95.9240757342301	76.5538738299845	0.798067359461318	-0.325417575182138	0.779156883856895	1
CG17807	22.6637357892385	25.2152067573884	20.1122648210885	0.797624426188586	-0.326218503855424	0.783813937030715	1
l(3)76BDr	80.259725881466	89.3094291165045	71.2100226464274	0.797340475142145	-0.326732188853185	0.865514869343693	1
CG5059	90.8488232118483	101.098136840468	80.5995095832281	0.797240306321502	-0.32691344409301	0.479564399596823	1
Prosbeta2R2	2.6925390369031	2.99647838048432	2.38859969332188	0.797135633908965	-0.327102872905741	0.918553172867948	1
CG5414	42.8006725630469	47.6328091593706	37.9685359667232	0.797108896930423	-0.327151263608182	0.782142938436774	1
ihog	53.3580144756048	59.3830810974979	47.3329478537116	0.797078005703311	-0.32720717501994	0.502667090560468	1
CG5118	23.9300584241834	26.6323927144576	21.2277241339093	0.797064100154458	-0.327232344001172	0.890049491632217	1
Cyp318a1	8.35645387054905	9.30028006983143	7.41262767126667	0.797032736176624	-0.327289114272913	0.933094971325398	1
if	34.2302891898805	38.0968875057292	30.3636908740317	0.7970123771782	-0.327325966211191	0.476116969031659	1
CG3407	28.6190212734856	31.8549211566369	25.3831213903344	0.796835166080638	-0.3276467767853	0.593500199457215	1
Rpn5	51.2223072416085	57.0199923509796	45.4246221322373	0.796643778074041	-0.327993332389744	0.898645905523817	1
CG3224	376.082464442513	418.664678058656	333.500250826369	0.796580815875862	-0.328107359315349	0.42837396346967	1
CG9328	104.02710563364	115.806451373243	92.2477598940375	0.796568401847697	-0.328129842654226	0.563754627788964	1
DOR	73.6021984341062	81.9377221843033	65.2666746839091	0.796540017760125	-0.328181251060436	0.654254203262091	1
Dh44-R2	15.2340444218888	16.9594323759929	13.5086564677848	0.796527629480518	-0.328203688914327	0.765577937737591	1
Cbp80	97.6021683182682	108.657018020538	86.5473186159979	0.796518441170902	-0.328220331155831	0.556244371290883	1
CG9911	199.280748513782	221.853039286245	176.70845774132	0.79651132258469	-0.328233224761788	0.365143702632226	1
CG17806	14.2730187808043	15.8898589060342	12.6561786555744	0.796494086600619	-0.328264444076678	0.794453213748241	1
r	336.562640952165	374.713540703886	298.411741200444	0.796372985721009	-0.328483811583023	0.435657737413746	1
MrgBP	124.678261067026	138.82067585046	110.535846283592	0.796249158177728	-0.328708152784935	0.70236102778183	1
Edc3	169.656977157395	188.903476878126	150.410477436664	0.796229269690484	-0.328744188465441	0.573938664504392	1
CG5642	70.7132679881034	78.742369778741	62.6841661974657	0.796066544270926	-0.329039062262861	0.34984010660252	1
CSN8	556.008734970799	619.164683731563	492.852786210034	0.795996282022617	-0.329166402711478	0.811201525505551	1
CG32708	377.156566762354	420.003324216947	334.309809307761	0.79596943650636	-0.329215059403927	0.990826371843818	1
pr-set7	68.4299309612098	76.2054747886675	60.6543871337521	0.795932146633276	-0.329282648902616	0.555960609429077	1
MED24	110.261220609438	122.807146263916	97.7152949549597	0.795680853498272	-0.32973821110607	0.366941530801208	1
CG9008	70.0333099769152	78.0204087958927	62.0462111579377	0.795256165861106	-0.330508442429074	0.868721841622289	1
Pten	193.514314852988	215.584336928525	171.444292777451	0.7952539373688	-0.330512485201002	0.933184281492908	1
Cyp28d1	6.85251913567218	7.63408452463862	6.07095374670574	0.795243192174785	-0.330531978525235	0.859511131445223	1
CG13733	3.80565554113638	4.23985809399822	3.37145298827454	0.795180620088922	-0.330645498503146	0.845780038237624	1
Abl	147.869857740807	164.744475586383	130.995239895231	0.795141927697261	-0.330715699760946	0.813496161083333	1
Dp	138.80613960427	154.648699416239	122.9635797923	0.795115511843666	-0.330763629133937	0.611243632203898	1
CG31705	121.739749022312	135.638691449211	107.840806595412	0.795059325943087	-0.330865579080875	0.530146826516879	1
CG14641	479.457973217195	534.218783389566	424.697163044824	0.794987327757668	-0.330996231127954	0.776525211173744	1
CG7997	42.714870507184	47.5960416006387	37.8336994137294	0.794891720853142	-0.331169743204008	0.501658552689716	1
CG9323	51.1147795727667	56.9581570107249	45.2714021348084	0.794818591589684	-0.331302475847162	0.642615466317219	1
CG11395	4.46277300671355	4.9735188540556	3.9520271593715	0.794613889147894	-0.331674084207806	0.64521431605833	1
Myb	92.0925643153934	102.638993478047	81.5461351527397	0.79449468851408	-0.331890520222329	0.630755351976093	1
pgant5	499.273999180658	556.465916002203	442.082082359114	0.794445930372785	-0.331979061138	0.441638607355542	1
CG34141	9.20326750570399	10.2578826364897	8.14865237491829	0.794379567761054	-0.332099579106793	0.516041712504232	1
CG10395	390.64094892398	435.433599732571	345.848298115389	0.79426185376553	-0.332313378640904	0.921077184168858	1
CG7881	5.01933125883019	5.59520871081255	4.44345380684783	0.794153361654053	-0.332510456873255	0.637416110019444	1
yellow-g2	2209.45146563146	2462.94639218354	1955.95653907938	0.794153110797231	-0.332510912591216	0.611412476210822	1
CG7275	532.647680920857	593.959508524279	471.335853317434	0.793548796766451	-0.333609155143289	0.968074146950329	1
CG10641	84.8389163251524	94.6071609032523	75.0706717470525	0.793498832755606	-0.333699994043587	0.501569861655541	1
l(1)G0469	53.4393415944989	59.5936548997851	47.2850282892127	0.793457430471902	-0.33377527131591	0.943531575561582	1
pie	50.5261814496011	56.3615349354908	44.6908279637115	0.792931349631675	-0.334732129126105	0.508616470888902	1
CG13957	19.4603169620885	21.7090094234476	17.2116245007295	0.792833250242152	-0.334910626619328	0.730933832666574	1
Vap-33-1	312.940324171813	349.12398545076	276.756662892867	0.792717413945484	-0.33512142587643	0.404287238130016	1
Su(H)	27.8178824660557	31.0343572748019	24.6014076573095	0.7927152297523	-0.335125400973937	0.533916957564518	1
POGON1|Drosophila_fruit_fly_genus	34.4361353044846	38.4194322113168	30.4528383976523	0.792641552591248	-0.335259495300385	0.926478984720641	1
CG11279	681.770155666622	760.681024584233	602.859286749012	0.792525733211917	-0.335470314746374	0.954396055412945	1
CG11583	67.0563472748546	74.8250563903303	59.2876381593789	0.79235006319408	-0.335790135725631	0.668259079325994	1
CG6488	133.756981508654	149.277432512027	118.236530505281	0.79205897713812	-0.336320236732935	0.633002034844047	1
lig	891.360566224595	994.834136587526	787.886995861665	0.791978247312934	-0.336467289487442	0.535714564881727	1
CG11400	18.4134965334307	20.5525328317113	16.27446023515	0.791846940151312	-0.336706502997669	1	1
Gpi1	329.883844260487	368.219228312461	291.548460208514	0.791779564431421	-0.336829262520498	0.678234099840977	1
rdx	1517.93416761898	1694.46254807486	1341.4057871631	0.791640859036465	-0.337082018621144	0.446175328447853	1
CG31886	39.6624312446956	44.2753502874622	35.0495122019291	0.791625858956882	-0.337109355190759	0.691562098739515	1
GstE7	222.624668336281	248.520531332329	196.728805340233	0.791599809824811	-0.337156829097232	0.975192391034498	1
stg	333.134614080618	371.889200339852	294.380027821384	0.79157993174409	-0.337193057464393	0.435503683961559	1
insv	140.854066997992	157.247429746567	124.460704249416	0.791495952906873	-0.337346121323531	0.576232471868678	1
CG4806	68.0585939417022	75.9815329820666	60.1356549013377	0.791450929471653	-0.337428189884967	0.566711440374929	1
CG18769	95.6572480871919	106.803648227477	84.5108479469071	0.791273044970438	-0.337752482803983	0.915544519923471	1
Irc	194.892299838719	217.611512965142	172.173086712297	0.791194750527176	-0.337895240849913	0.830836511372032	1
CG3817	112.341458125785	125.454343930185	99.2285723213847	0.790953658620262	-0.338334924130172	0.731056012668437	1
CG16896	30.9848006868361	34.6023899489975	27.3672114246748	0.790905237037469	-0.33842324752941	0.944496758336165	1
CG3348	151.493854931151	169.183207705459	133.804502156843	0.790885241931289	-0.338459721184945	0.789089994582648	1
mdy	900.28295577861	1005.40958143577	795.156330121455	0.790878011114574	-0.33847291135534	0.936758647786514	1
G2_DM|Drosophila_fruit_fly_genus	56.4736607307699	63.0747844522031	49.8725370093367	0.790688980429718	-0.338817776459852	0.755668626439291	1
kz	141.607002122629	158.168264754494	125.045739490764	0.790586782278091	-0.339004259766841	0.402277590088967	1
Bsg25D	64.3615744036119	71.8904133501008	56.832735457123	0.790546789324355	-0.339077242387758	0.934485297404255	1
RpL36	25306.9921996731	28270.162664256	22343.8217350901	0.790367639565833	-0.339404215770478	0.900676311324608	1
mago	1564.40801691267	1747.95966082085	1380.85637300449	0.789981830791238	-0.340108622520172	0.921435335845217	1
CG5022	3.89479249725361	4.35182899729865	3.43775599720857	0.789956590514591	-0.340154718015365	0.621071045944662	1
CIRCE|Drosophila_fruit_fly_genus	124.815819119995	139.465765261635	110.165872978355	0.789913372444384	-0.340233649189502	0.79505693752384	1
lectin-28C	4.35079153590972	4.86154795075517	3.84003512106428	0.789879100229338	-0.340296245202016	0.789108568873385	1
Chd1	336.367789071244	375.89341685004	296.842161292447	0.789697685530016	-0.340627632812376	0.336486181153124	1
CG7065	158.769207064433	177.427282309645	140.111131819221	0.789682003778314	-0.340656282016323	0.528287287343508	1
Rab40	93.4797585242041	104.467295489586	82.4922215588222	0.789646378536196	-0.340721368366595	0.459224812950705	1
Psf2	292.947342441159	327.38657179158	258.508113090738	0.789611228328903	-0.34078558971913	0.865737459988742	1
Phm	67.5989686162086	75.5470173731786	59.6509198592386	0.789586696250121	-0.340830412863654	0.352758595074398	1
CG14194	119.396196754293	133.449408946248	105.342984562338	0.789385171460511	-0.341198676316742	0.585064895000783	1
Mcm10	161.510205834057	180.534063366326	142.486348301789	0.78924910703786	-0.341447371623768	1	1
Gfat2	405.917215955405	453.753387406692	358.081044504118	0.789153435417058	-0.341622263603907	0.337684537553869	1
Cpsf73	158.653034774954	177.388846523809	139.9172230261	0.788759979942259	-0.342341740691234	0.805104558951566	1
E(z)	116.244313210976	129.979979171039	102.508647250913	0.788649512830148	-0.342543806617443	0.793609031523407	1
CG5869	775.785981439773	867.48467281171	684.087290067836	0.788587177973482	-0.342657841738687	0.969377730461361	1
sd	62.512226349171	69.9016730993204	55.1227795990217	0.788575969000055	-0.342678348343103	0.59142199493956	1
Aats-tyr	519.528584367103	580.972529781056	458.08463895315	0.788478999387084	-0.342855764581256	0.425481529342039	1
Tsp66E	120.719616474306	135.00363358814	106.435599360472	0.78839062721214	-0.34301746989478	0.563327207484455	1
Vps26	89.8969437237538	100.538282323966	79.2556051235415	0.788312703295992	-0.343160071797509	0.46074175532752	1
CG9934	100.630598930066	112.549263627426	88.7119342327053	0.788205372239217	-0.343356512277304	0.357440571410072	1
pncr013	3369.02812532737	3768.18942862589	2969.86682202885	0.788141593803007	-0.34347325413131	0.837100126105483	1
mi	88.7999804637608	99.3316701691842	78.2682907583373	0.787949005841025	-0.343825829927565	0.655960684718779	1
G3_DM|Drosophila_fruit_fly_genus	24.3643176482124	27.2540825712145	21.4745527252103	0.787938932418569	-0.343844273975861	0.860743610652834	1
Rab2	272.076947379238	304.375683768573	239.778210989903	0.787770586733907	-0.344152543339458	0.350189987584658	1
Max	125.18823607041	140.05068755966	110.325784581161	0.787756108188783	-0.344179059075837	0.971661830736701	1
CG34191	184.867247508583	206.832211597986	162.90228341918	0.787605964083624	-0.34445405891289	0.628958373774798	1
Snm1	48.6782152801547	54.4713975836971	42.8850329766123	0.787294522978193	-0.345024653115994	0.707454008636221	1
timeout	106.540195719871	119.225745585407	93.8546458543346	0.787201165264279	-0.345195738641418	0.5230463100379	1
CG3680	346.648181945315	388.013032602592	305.283331288039	0.786786281997684	-0.345956291142861	0.75028876086575	1
Ranbp9	349.56355808876	391.345423692977	307.781692484543	0.786470656996891	-0.346535154796021	0.708452055605482	1
CG6729	82.6627947804417	92.5432173079034	72.78237225298	0.786469007348464	-0.346538180900148	0.578947164936313	1
RpS13	879.308168719492	984.470978143631	774.145359295354	0.786356709829193	-0.346744193648619	0.28154195546215	1
Dref	207.297793297342	232.184457040198	182.411129554485	0.785630235028628	-0.34807764195765	0.557402953209859	1
CG4089	148.893188217058	166.769983395895	131.016393038221	0.785611357453943	-0.348112308279512	0.905222132372413	1
sog	18.9265926571551	21.1992904699911	16.6538948443191	0.785587369911918	-0.348156359623651	0.653771662892113	1
CG6498	122.53189568579	137.254751431358	107.809039940223	0.78546672385428	-0.348377937569426	0.43379064594967	1
CG6094	196.576671981791	220.198543518261	172.954800445321	0.785449338955225	-0.348409869393472	0.589104695890182	1
Gip	1226.03228782488	1373.42159458763	1078.64298106214	0.785369172374199	-0.34855712501614	0.88099667829211	1
CG1951	25.201935927005	28.2367529193956	22.1671189346145	0.785044902219903	-0.349152920682681	0.553851453505709	1
sad	19.3196377887797	21.6471740831928	16.9921014943665	0.784957030837546	-0.349314412977724	0.600851157539733	1
fray	25.0774205654398	28.0997142345723	22.0551268963073	0.784887942709818	-0.349441397617611	0.893920549874007	1
Taf11	142.248749030329	159.396608236589	125.10088982407	0.78484035016846	-0.349528879666233	0.808843197752958	1
Spn55B	39.5777338888922	44.3505536320306	34.8049141457538	0.784768425542655	-0.349661097710175	0.677105295962198	1
CG14476	685.577744371857	768.263283131245	602.892205612469	0.784746868489191	-0.349700728103392	0.395306643315307	1
CG32138	124.877060784649	139.965452664987	109.788668904311	0.784398341261362	-0.350341610168796	0.349888012610808	1
spri	239.623825612825	268.603449223525	210.644202002125	0.784220018808589	-0.35066962484203	0.42081314699594	1
smt3	895.292262324926	1003.58292546385	787.001599185998	0.784191898065869	-0.35072135826185	0.367922318050808	1
CG6059	3.68225181298925	4.12788719069778	3.23661643528072	0.784085486292953	-0.350917139618955	1	1
CG34394	99.7606464293582	111.840670648892	87.6806222098246	0.783977972423697	-0.351114975650886	0.55134946905586	1
CG33494	6.55418002968969	7.34830737778297	5.76005268159642	0.783861151346429	-0.351329968613625	0.673403652876799	1
CG3198	48.425554636042	54.2975913401418	42.5535179319421	0.783709127452263	-0.351609795453753	0.55618622967868	1
CG7695	6.53022388158498	7.32323959626014	5.73720816690982	0.783424888875645	-0.35213313243086	0.731214719455294	1
Cyp6v1	818.121482026653	917.550747193377	718.692216859929	0.783272444666717	-0.35241388928187	0.412080360283043	1
Trp1	266.607400266122	299.01611664157	234.198683890673	0.783230972701738	-0.35249027775005	0.41204227495456	1
CG34422	130.6139490976	146.493196160935	114.734702034264	0.783208401762351	-0.352531853546541	0.398814179083204	1
CG13192	305.062254463367	342.20852545476	267.915983471974	0.782902714407658	-0.353095049390981	0.643605987316432	1
CG5853	44.2427336567311	49.6349174144647	38.8505498989974	0.782726192018917	-0.353420372939716	0.660577948261579	1
CG17493	1719.53043632935	1929.63347413291	1509.42739852579	0.782235289115752	-0.354325472797726	0.767503285089167	1
Ime4	167.857077293197	188.368690143147	147.345464443247	0.782218447934605	-0.354356533720718	0.555853785326169	1
Tsp42Ee	690.379389802582	774.926397084911	605.832382520253	0.781793451351316	-0.355140594863063	0.308559743260179	1
CG42550	154.933114585447	173.9194167486	135.946812422293	0.781665526275333	-0.35537668276275	1	1
pgc	6732.05162572763	7557.1519732484	5906.95127820686	0.781637222477052	-0.355428923123045	0.899605757313527	1
CG8257	12.1609835766192	13.6521090671301	10.6698580861082	0.781553826858727	-0.355582857531965	0.633325242994628	1
crc	1673.50373897354	1878.90391546697	1468.1035624801	0.781361702636739	-0.355937549335152	0.796045590990055	1
ptc	6.82159453218615	7.65915230616145	5.98403675821086	0.781292304815113	-0.356065690168243	0.693218367366958	1
Tudor-SN	542.055564050583	608.699563746996	475.411564354171	0.781028265286838	-0.3565533346747	0.346292827096479	1
CG7337	119.217585886248	133.885592782241	104.549578990255	0.780887448885562	-0.35681347050982	0.343049477063354	1
CG5028	112.6363810907	126.498849618621	98.7739125627785	0.780828543979412	-0.356922301842042	0.632565033442374	1
CG15916	204.456730248183	229.622494268602	179.290966227763	0.780807502326131	-0.356961179900619	0.734422196285151	1
Rad17	66.2735536109219	74.4640758989062	58.0830313229375	0.780014129253307	-0.358427837554712	0.978335242450754	1
CG15221	54.1727426704833	60.8754703991355	47.4700149418312	0.779788880982599	-0.358844511408072	0.580378352927724	1
Prp8	185.437925083798	208.384768012774	162.491082154822	0.779764681000392	-0.358889284726761	0.924304043909548	1
Spn88Ea	270.33220908571	303.802461247757	236.861956923664	0.779657794577569	-0.359087056036079	0.442235898606346	1
CkIIbeta	547.677641828835	615.62171883889	479.73356481878	0.779266796700405	-0.359810748141992	0.641761289258843	1
CG32786	7.79765814994802	8.76549333485208	6.82982296504396	0.779171542791346	-0.359987107179001	0.775181577338056	1
CG42593	246.771534665775	277.417409894319	216.125659437231	0.779063071490586	-0.360187963977463	0.630371867766392	1
CG4496	25.5687874420405	28.7464718728521	22.3911030112289	0.778916560970213	-0.360459302571883	0.62401258458681	1
path	1001.04879917637	1125.53443070179	876.563167650949	0.778797292859713	-0.360680225704161	0.58812907861376	1
CG14980	142.645083492981	160.429414147816	124.860752838146	0.778290898220833	-0.361618609366931	0.917877466536803	1
CG15270	1.65825249900663	1.86506957027085	1.4514354277424	0.778220529077432	-0.361749056484126	0.767545366694817	1
CG33178	6.63300999602651	7.46027828108341	5.8057417109696	0.778220529077432	-0.361749056484126	0.64218749997441	1
CG6415	1.65825249900663	1.86506957027085	1.4514354277424	0.778220529077432	-0.361749056484126	0.767545366694817	1
Gr9a	1.65825249900663	1.86506957027085	1.4514354277424	0.778220529077432	-0.361749056484126	0.767545366694817	1
nAcRalpha-30D	1.65825249900663	1.86506957027085	1.4514354277424	0.778220529077432	-0.361749056484126	0.767545366694817	1
shd	3.31650499801325	3.7301391405417	2.9028708554848	0.778220529077432	-0.361749056484126	0.693899188111651	1
CG3609	275.30026797339	309.661715778112	240.938820168668	0.778071062363139	-0.362026170219544	0.548094944814707	1
escl	408.611428804846	459.627700355941	357.595157253751	0.778010457108711	-0.362138548522307	0.933812284350515	1
mRpL4	1091.36099012309	1227.72053588532	955.001444360863	0.777865496623143	-0.362407379432326	0.953770546900484	1
CG34449	66.0674164446655	74.3287054411875	57.8061274481435	0.777709326498126	-0.362697054814449	0.537062689786982	1
pyx	13.1403893629249	14.7835178773435	11.4972608485062	0.777708049186746	-0.362699424301663	0.759427203267623	1
CG3085	49.1901750013095	55.3420970285777	43.0382529740412	0.777676584098665	-0.362757795106634	0.416859327732299	1
CG9372	7.91186652173284	8.90253201967535	6.92120102379034	0.777441856821621	-0.363193311620636	0.627015650366719	1
Ef1alpha48D	3576.23655635215	4024.57290222086	3127.90021048344	0.777200534436184	-0.363641201905217	0.376085092304969	1
Mob4	350.482054257174	394.442173199553	306.521935314796	0.777102338800174	-0.363823491161368	0.601364675878129	1
CG6428	88.3038158960289	99.3818057322299	77.2258260598279	0.777062013422274	-0.363898357403986	0.517540092349865	1
pyd3	44.8828422945781	50.5173166365545	39.2483679526016	0.77692899318016	-0.364145344218311	0.943672254460066	1
CG3797	319.864395132233	360.052025279947	279.676764984519	0.776767648417102	-0.364444979660832	0.389882814285691	1
CG9740	346.105616541187	389.702627702203	302.508605380171	0.776254979761998	-0.365397476475473	0.972591434309451	1
B52	664.605633170464	748.34080347929	580.870462861639	0.776211132896903	-0.365478969597071	0.398933521744442	1
Khc-73	81.9657922699376	92.2942077197797	71.6373768200955	0.776184969674351	-0.36552759836053	0.673690458752977	1
CG6967	98.1017838292863	110.483651804973	85.7199158535999	0.77586063144359	-0.366130571834459	0.923473397744511	1
CG1941	19.7505548442648	22.243796158427	17.2573135301027	0.775825916007812	-0.366195125834916	0.556677315175244	1
CG10341	24.0442387276028	27.0802763276593	21.0082011275463	0.775774991117388	-0.366289826845417	0.77584725969343	1
CG5731	6.97702756387879	7.85802633123949	6.09602879651808	0.775770981102901	-0.366297284217765	0.850009864539781	1
bt	93.6961184751445	105.53520073244	81.857036217849	0.775637281681764	-0.366545945381881	0.969154310249555	1
CG17928	4.13936248506348	4.66267392567713	3.61605104444983	0.775531615997509	-0.366742498264202	0.586931400417626	1
Ostgamma	146.157943893577	164.645872687396	127.670015099758	0.775421898015983	-0.366946617326027	0.399063254943831	1
trpm	66.434267959701	74.8384243946441	58.030111524758	0.775405308090786	-0.366977483695558	0.550368682975188	1
CG10903	191.187301048421	215.373763126238	167.000838970603	0.775400106988514	-0.366987160737413	0.64039988983129	1
CG9360	6.79875001749956	7.65915230616145	5.93834772883767	0.775327019422311	-0.367123152515198	0.64291035708278	1
Nipped-A	388.951900861869	438.181068524931	339.722733198807	0.775302169814026	-0.367169392334354	0.916782090901988	1
Pros45	977.338880258534	1101.30356251968	853.374197997386	0.774876452814647	-0.367961791107372	0.478365316382829	1
CG15418	80.5802461580173	90.8034866452467	70.3570056707879	0.774827137923243	-0.368053610407166	0.583303534596486	1
CG7338	38.7584709861693	43.678728212228	33.8382137601105	0.774706937337918	-0.368277436125461	1	1
CG16972	30.0956154217003	33.9188647519858	26.2723660914149	0.774565018125402	-0.368541748848549	0.520067869515778	1
RpL18A	1187.06299246017	1337.9752190149	1036.15076590545	0.774417008013293	-0.368817456961087	0.509113057350109	1
CG42663	39.7228387957976	44.7733694637096	34.6723081278857	0.774395774613052	-0.368857014125871	0.621350140483549	1
14-3-3zeta	333.206405124294	375.66613858923	290.746671659358	0.773949637173109	-0.369688405216094	0.750072289321875	1
CG9669	349.826549551833	394.407073867926	305.24602523574	0.773936487097483	-0.369712918064417	0.382548309232738	1
cv-2	11.0283647262431	12.433797135139	9.62293231734729	0.773933514658369	-0.369718458998946	0.55081241641356	1
mei-P26	255.451581135378	288.022905017919	222.880257252838	0.773828238552665	-0.369914718294722	0.649458180729524	1
lig3	40.0395544128566	45.1460497323428	34.9330590933704	0.773778864385208	-0.370006772494301	0.814505204215783	1
Msh6	110.799802176873	125.006460316984	96.5931440367617	0.772705216929005	-0.372009956527424	0.825344604954676	1
CG2025	119.976595246908	135.364614079565	104.588576414251	0.772643405556315	-0.372125367328067	0.44641188324505	1
Gie	96.4156611428992	108.794056705362	84.0372655804367	0.772443533455399	-0.372498620745893	0.514412101879061	1
Stat92E	123.281955507444	139.118152774524	107.445758240363	0.772334566679485	-0.372702152667378	0.989873687335737	1
Ge-1	59.1444071155289	66.74308825249	51.5457259785678	0.772300583149069	-0.372765634157899	0.831319784113556	1
CG5144	11.270707813072	12.7195742819947	9.82184134414939	0.772183182109547	-0.372984961679041	0.668754382181078	1
CG4434	1.10169424688999	1.2433797135139	0.960008780266069	0.772096222764484	-0.373147439810419	0.783700587457829	1
l(3)05822	463.681246543599	523.354247127738	404.008245959461	0.77195942934777	-0.373403066845838	0.51755179513164	1
CG12744	40.2406695405638	45.4318268791985	35.0495122019291	0.771474858255743	-0.374308953594642	0.881158609611413	1
CG7466	58.3351951526582	65.8606890304002	50.8097012749161	0.771472361175317	-0.374313623262537	0.561668148541683	1
CG7787	683.197202284403	771.423558392657	594.970846176149	0.771263516265739	-0.374704227411451	0.931706912356846	1
CG13813	14.8432050562384	16.7605583509148	12.925851761562	0.77120651298926	-0.374810859427333	0.58025865631457	1
CG17883	1434.31948488512	1619.6090874488	1249.02988232145	0.771192191993016	-0.374837649945499	0.513648027261885	1
Gen	37.2497983310368	42.0626682300809	32.4369284319928	0.771157175635274	-0.374903157704938	0.743179987798661	1
east	165.145488574063	186.501952345771	143.789024802354	0.770978657294544	-0.375237171765866	0.923060839008265	1
fd102C	2.10282928031944	2.37478852372737	1.83087003691151	0.770961295550584	-0.375269660322721	1	1
spz5	2.10282928031944	2.37478852372737	1.83087003691151	0.770961295550584	-0.375269660322721	1	1
fry	126.092030883027	142.413776306178	109.770285459876	0.770784177675895	-0.375601137969361	0.688243540824177	1
Sry-alpha	69.5407188585038	78.555195530872	60.5262421861356	0.770493177148911	-0.37614591340624	0.710543755069384	1
Rapgap1	66.9192138174317	75.5954847091197	58.2429429257437	0.770455314227483	-0.376216810842846	0.972979986166991	1
CG7966	22.4191271655598	25.3271776606889	19.5110766704307	0.770361266929259	-0.376392927289909	0.694990469880891	1
CG17698	1976.71814762996	2233.2403978098	1720.19589745012	0.770269022151472	-0.376565689158299	0.621477617984486	1
CG15436	25.3208577848247	28.6094331880288	22.0322823816207	0.770105518582581	-0.376871959851114	0.952940528153797	1
yin	734.361693914792	829.817274046078	638.906113783506	0.76993590488697	-0.377189744599998	0.401143038516028	1
pgant6	130.882646743415	147.935449899527	113.829843587304	0.769456162566939	-0.378088959170546	0.323349798164933	1
